type,layer,row,col,value
weight,1,87,79,-0.00460663
weight,1,87,80,-0.00179966
weight,1,87,81,0.00776017
weight,1,87,82,-0.000789988
weight,1,87,83,0.00151494
weight,1,87,84,0.00068315
weight,1,87,85,-0.0077339
weight,1,87,86,-0.00617173
weight,1,87,87,0.0012627
weight,1,87,88,0.00103977
weight,1,87,89,0.00302453
weight,1,87,90,0.00246501
weight,1,87,91,-0.00271219
weight,1,87,92,-0.00177587
weight,1,87,93,0.000471357
weight,1,87,94,-0.00510427
weight,1,87,95,0.00623286
weight,1,87,96,0.00112012
weight,1,87,97,-0.00352524
weight,1,87,98,-0.000417753
weight,1,87,99,0.0014443
weight,1,87,100,0.00191907
weight,1,87,101,-0.00142379
weight,1,87,102,0.00730855
weight,1,87,103,5.05436e-05
weight,1,87,104,-0.00130496
weight,1,87,105,-0.00513226
weight,1,87,106,-0.00501112
weight,1,87,107,0.00606525
weight,1,87,108,0.000454144
weight,1,87,109,-0.00666266
weight,1,87,110,-0.00663657
weight,1,87,111,0.00339608
weight,1,87,112,0.00243277
weight,1,87,113,-0.00347975
weight,1,87,114,-0.000347229
weight,1,87,115,-0.00181762
weight,1,87,116,0.00268501
weight,1,87,117,-0.0015505
weight,1,87,118,0.000125756
weight,1,87,119,-0.000618873
weight,1,87,120,0.00111173
weight,1,87,121,-0.00165265
weight,1,87,122,-0.00146818
weight,1,87,123,-0.000194095
weight,1,87,124,0.00136798
weight,1,87,125,0.00144962
weight,1,87,126,-0.00498421
weight,1,87,127,-0.000549464
weight,1,88,0,-0.00297518
weight,1,88,1,0.00472153
weight,1,88,2,-0.0026633
weight,1,88,3,-0.000361344
weight,1,88,4,-0.00264379
weight,1,88,5,-0.00380338
weight,1,88,6,-0.00425783
weight,1,88,7,-0.0026994
weight,1,88,8,0.00330668
weight,1,88,9,-0.00140466
weight,1,88,10,0.00165137
weight,1,88,11,0.0027835
weight,1,88,12,-0.00374823
weight,1,88,13,0.00173917
weight,1,88,14,-0.00213057
weight,1,88,15,-0.00290702
weight,1,88,16,0.00786323
weight,1,88,17,-0.00192193
weight,1,88,18,-0.00110268
weight,1,88,19,-0.000342738
weight,1,88,20,6.19102e-05
weight,1,88,21,0.000839694
weight,1,88,22,0.00403373
weight,1,88,23,-0.00117605
weight,1,88,24,0.00398271
weight,1,88,25,0.000948167
weight,1,88,26,0.00147461
weight,1,88,27,0.00150849
weight,1,88,28,-0.000722471
weight,1,88,29,0.00156747
weight,1,88,30,3.54784e-05
weight,1,88,31,0.00371497
weight,1,88,32,-0.00799124
weight,1,88,33,0.00475306
weight,1,88,34,-0.00203351
weight,1,88,35,0.00852907
weight,1,88,36,-0.00123897
weight,1,88,37,0.000426108
weight,1,88,38,0.00135552
weight,1,88,39,-0.000735337
weight,1,88,40,-0.00202179
weight,1,88,41,-0.000744315
weight,1,88,42,0.00127902
weight,1,88,43,-5.97083e-05
weight,1,88,44,-0.00195095
weight,1,88,45,0.00671172
weight,1,88,46,-0.00628643
weight,1,88,47,0.00417307
weight,1,88,48,-0.00491363
weight,1,88,49,0.00175987
weight,1,88,50,-0.00717732
weight,1,88,51,-0.00227862
weight,1,88,52,0.000819424
weight,1,88,53,-0.00104998
weight,1,88,54,0.00129375
weight,1,88,55,-0.0046437
weight,1,88,56,-0.00251278
weight,1,88,57,-0.000975538
weight,1,88,58,-0.00434037
weight,1,88,59,0.00246921
weight,1,88,60,-0.00587668
weight,1,88,61,-9.88948e-05
weight,1,88,62,0.000146994
weight,1,88,63,0.0066901
weight,1,88,64,0.00156187
weight,1,88,65,0.00420016
weight,1,88,66,0.00443723
weight,1,88,67,-0.000706833
weight,1,88,68,-0.00186071
weight,1,88,69,-0.00190309
weight,1,88,70,-0.000595226
weight,1,88,71,0.00173497
weight,1,88,72,0.00346991
weight,1,88,73,-4.38466e-05
weight,1,88,74,-0.00286787
weight,1,88,75,0.00839839
weight,1,88,76,-0.00230421
weight,1,88,77,-0.00590093
weight,1,88,78,-0.00102635
weight,1,88,79,-0.00156455
weight,1,88,80,-0.000345778
weight,1,88,81,0.00164649
weight,1,88,82,-0.0114779
weight,1,88,83,0.000177029
weight,1,88,84,-0.00306827
weight,1,88,85,0.00386596
weight,1,88,86,-0.00667138
weight,1,88,87,0.00317007
weight,1,88,88,-0.00217592
weight,1,88,89,0.00537497
weight,1,88,90,-0.00169105
weight,1,88,91,-0.000641099
weight,1,88,92,-0.000191248
weight,1,88,93,0.0032801
weight,1,88,94,-0.000717015
weight,1,88,95,0.000257985
weight,1,88,96,-0.00169536
weight,1,88,97,-0.000231398
weight,1,88,98,0.00129775
weight,1,88,99,-0.00400498
weight,1,88,100,0.00589799
weight,1,88,101,-0.00374661
weight,1,88,102,0.0106669
weight,1,88,103,0.00729166
weight,1,88,104,-0.00138466
weight,1,88,105,-0.0010511
weight,1,88,106,-0.00784202
weight,1,88,107,0.00454692
weight,1,88,108,-0.00337674
weight,1,88,109,-0.00401075
weight,1,88,110,-0.00462072
weight,1,88,111,-0.00280109
weight,1,88,112,0.00555624
weight,1,88,113,0.000847907
weight,1,88,114,-0.00131267
weight,1,88,115,0.00228141
weight,1,88,116,0.00852163
weight,1,88,117,0.000916415
weight,1,88,118,-4.80246e-05
weight,1,88,119,-0.00495407
weight,1,88,120,-0.00202633
weight,1,88,121,-0.00161671
weight,1,88,122,0.000641818
weight,1,88,123,-0.000405574
weight,1,88,124,0.00156806
weight,1,88,125,-0.00272589
weight,1,88,126,-0.0021185
weight,1,88,127,0.000300943
weight,1,89,0,-0.000273948
weight,1,89,1,0.00662868
weight,1,89,2,-0.00573565
weight,1,89,3,0.00184087
weight,1,89,4,-0.0026257
weight,1,89,5,-0.00424226
weight,1,89,6,-0.00367394
weight,1,89,7,-0.0267503
weight,1,89,8,0.0014557
weight,1,89,9,0.00081204
weight,1,89,10,0.00257008
weight,1,89,11,0.00667451
weight,1,89,12,-0.0151992
weight,1,89,13,0.0157503
weight,1,89,14,-0.023097
weight,1,89,15,-0.00223948
weight,1,89,16,0.0309978
weight,1,89,17,-0.00201562
weight,1,89,18,-0.0155535
weight,1,89,19,-0.00390535
weight,1,89,20,-0.017998
weight,1,89,21,-0.00533087
weight,1,89,22,0.0124599
weight,1,89,23,-0.0107174
weight,1,89,24,0.0145734
weight,1,89,25,-0.0146155
weight,1,89,26,0.0182262
weight,1,89,27,-0.00214774
weight,1,89,28,0.00776123
weight,1,89,29,0.0109709
weight,1,89,30,-0.000719797
weight,1,89,31,0.0204817
weight,1,89,32,-0.0273256
weight,1,89,33,0.0176577
weight,1,89,34,0.000313771
weight,1,89,35,0.0158212
weight,1,89,36,-0.00843476
weight,1,89,37,-0.00300059
weight,1,89,38,0.000825173
weight,1,89,39,0.000487795
weight,1,89,40,-0.00844305
weight,1,89,41,0.00103762
weight,1,89,42,-0.000588982
weight,1,89,43,0.0100756
weight,1,89,44,-0.00462185
weight,1,89,45,-0.0103032
weight,1,89,46,-0.00568426
weight,1,89,47,0.00607662
weight,1,89,48,-0.0221622
weight,1,89,49,-0.00105733
weight,1,89,50,-0.0073582
weight,1,89,51,0.00589637
weight,1,89,52,0.00373886
weight,1,89,53,-0.0107093
weight,1,89,54,-0.000240067
weight,1,89,55,-0.000251664
weight,1,89,56,-0.0179809
weight,1,89,57,-0.019094
weight,1,89,58,-0.0227791
weight,1,89,59,0.01104
weight,1,89,60,-0.013066
weight,1,89,61,0.00198115
weight,1,89,62,0.00344901
weight,1,89,63,0.0206551
weight,1,89,64,0.00512547
weight,1,89,65,0.0205478
weight,1,89,66,0.020609
weight,1,89,67,-0.00630248
weight,1,89,68,-0.00216393
weight,1,89,69,-0.00279558
weight,1,89,70,0.00339497
weight,1,89,71,-0.00205633
weight,1,89,72,0.00213603
weight,1,89,73,-0.0029269
weight,1,89,74,-0.00371162
weight,1,89,75,0.0189363
weight,1,89,76,-2.09042e-05
weight,1,89,77,-0.0184708
weight,1,89,78,-0.00479976
weight,1,89,79,0.0121096
weight,1,89,80,-0.00648919
weight,1,89,81,-0.013405
weight,1,89,82,-0.035609
weight,1,89,83,0.00178865
weight,1,89,84,-0.0116504
weight,1,89,85,0.0261422
weight,1,89,86,-0.00410341
weight,1,89,87,0.0260307
weight,1,89,88,-0.00382444
weight,1,89,89,0.0077278
weight,1,89,90,-0.0203357
weight,1,89,91,0.0196964
weight,1,89,92,0.00239708
weight,1,89,93,0.0178987
weight,1,89,94,0.0091696
weight,1,89,95,-0.0152145
weight,1,89,96,-0.0141457
weight,1,89,97,0.0147297
weight,1,89,98,-0.00651574
weight,1,89,99,-0.0012015
weight,1,89,100,0.0285462
weight,1,89,101,-0.00650603
weight,1,89,102,0.00895033
weight,1,89,103,0.0124528
weight,1,89,104,-0.0165957
weight,1,89,105,0.0145707
weight,1,89,106,-0.00637757
weight,1,89,107,0.00719353
weight,1,89,108,-0.00893812
weight,1,89,109,0.0010603
weight,1,89,110,-0.000110768
weight,1,89,111,-0.0217036
weight,1,89,112,0.0063148
weight,1,89,113,0.0218856
weight,1,89,114,0.00302716
weight,1,89,115,0.0114408
weight,1,89,116,0.0278363
weight,1,89,117,-0.00491404
weight,1,89,118,-0.00125384
weight,1,89,119,-0.00939433
weight,1,89,120,-0.000790898
weight,1,89,121,0.00201839
weight,1,89,122,0.0134814
weight,1,89,123,0.00298537
weight,1,89,124,0.00116825
weight,1,89,125,-0.0162551
weight,1,89,126,-0.00287872
weight,1,89,127,-0.000441455
weight,1,90,0,-0.00501457
weight,1,90,1,0.00234198
weight,1,90,2,-0.00676369
weight,1,90,3,0.00312068
weight,1,90,4,-0.00297888
weight,1,90,5,-0.00797642
weight,1,90,6,-0.000271883
weight,1,90,7,-0.040717
weight,1,90,8,-0.000580838
weight,1,90,9,-0.0053566
weight,1,90,10,0.00711763
weight,1,90,11,0.015458
weight,1,90,12,-0.0255753
weight,1,90,13,0.0244983
weight,1,90,14,-0.0343405
weight,1,90,15,0.000211102
weight,1,90,16,0.0403894
weight,1,90,17,-0.00207306
weight,1,90,18,-0.0186591
weight,1,90,19,-0.00361498
weight,1,90,20,-0.0238784
weight,1,90,21,0.00190936
weight,1,90,22,0.0149309
weight,1,90,23,-0.0142148
weight,1,90,24,0.0166959
weight,1,90,25,-0.0174302
weight,1,90,26,0.0296576
weight,1,90,27,-0.00319913
weight,1,90,28,0.00872437
weight,1,90,29,0.00719017
weight,1,90,30,-0.00229724
weight,1,90,31,0.026656
weight,1,90,32,-0.034181
weight,1,90,33,0.0314523
weight,1,90,34,8.15156e-07
weight,1,90,35,0.0209188
weight,1,90,36,-0.0106105
weight,1,90,37,-0.00204298
weight,1,90,38,0.00234646
weight,1,90,39,0.000958298
weight,1,90,40,-0.0140835
weight,1,90,41,-0.000802163
weight,1,90,42,-0.00258395
weight,1,90,43,0.0104966
weight,1,90,44,-0.00122472
weight,1,90,45,-0.0186796
weight,1,90,46,-0.0136238
weight,1,90,47,0.0091568
weight,1,90,48,-0.0269783
weight,1,90,49,-0.00415386
weight,1,90,50,-0.0156386
weight,1,90,51,0.000930498
weight,1,90,52,0.00840141
weight,1,90,53,-0.0150615
weight,1,90,54,-8.4001e-05
weight,1,90,55,-0.0050117
weight,1,90,56,-0.0306381
weight,1,90,57,-0.0190481
weight,1,90,58,-0.0266965
weight,1,90,59,0.0132219
weight,1,90,60,-0.0140178
weight,1,90,61,0.00770003
weight,1,90,62,0.00252222
weight,1,90,63,0.0312717
weight,1,90,64,0.0118369
weight,1,90,65,0.0324154
weight,1,90,66,0.0272046
weight,1,90,67,-0.00412188
weight,1,90,68,-0.00879328
weight,1,90,69,-0.00391597
weight,1,90,70,0.00455432
weight,1,90,71,0.000902832
weight,1,90,72,-0.00345438
weight,1,90,73,0.00733868
weight,1,90,74,-0.00234868
weight,1,90,75,0.0195041
weight,1,90,76,-0.00255734
weight,1,90,77,-0.0308346
weight,1,90,78,-0.00751653
weight,1,90,79,0.0112242
weight,1,90,80,-0.00798573
weight,1,90,81,-0.0275591
weight,1,90,82,-0.0543222
weight,1,90,83,-0.00181783
weight,1,90,84,-0.0175075
weight,1,90,85,0.0358973
weight,1,90,86,0.000925282
weight,1,90,87,0.0276206
weight,1,90,88,0.00262618
weight,1,90,89,0.0125277
weight,1,90,90,-0.0334281
weight,1,90,91,0.0275321
weight,1,90,92,0.0107674
weight,1,90,93,0.0236894
weight,1,90,94,0.0106552
weight,1,90,95,-0.0176442
weight,1,90,96,-0.0176767
weight,1,90,97,0.0236078
weight,1,90,98,-0.00759408
weight,1,90,99,-0.00307422
weight,1,90,100,0.0466707
weight,1,90,101,-0.00579071
weight,1,90,102,0.0194561
weight,1,90,103,0.0249064
weight,1,90,104,-0.0279062
weight,1,90,105,0.0248375
weight,1,90,106,-0.000771947
weight,1,90,107,0.00611114
weight,1,90,108,-0.0127874
weight,1,90,109,-0.00286583
weight,1,90,110,-0.000670578
weight,1,90,111,-0.0264995
weight,1,90,112,0.00742401
weight,1,90,113,0.0286547
weight,1,90,114,0.00696225
weight,1,90,115,0.0085469
weight,1,90,116,0.0370325
weight,1,90,117,-0.00642382
weight,1,90,118,7.90619e-05
weight,1,90,119,-0.0101742
weight,1,90,120,0.00237677
weight,1,90,121,0.000211313
weight,1,90,122,0.0198276
weight,1,90,123,0.00496848
weight,1,90,124,0.000158227
weight,1,90,125,-0.0247107
weight,1,90,126,-0.000731997
weight,1,90,127,0.00230013
weight,1,91,0,-0.0167216
weight,1,91,1,-0.0207579
weight,1,91,2,0.0168356
weight,1,91,3,-0.00506264
weight,1,91,4,-0.00514044
weight,1,91,5,-0.0113886
weight,1,91,6,0.00272253
weight,1,91,7,-0.00467151
weight,1,91,8,-0.0054649
weight,1,91,9,-0.0410597
weight,1,91,10,-7.29121e-05
weight,1,91,11,0.0211365
weight,1,91,12,-0.010224
weight,1,91,13,0.0194254
weight,1,91,14,-0.018809
weight,1,91,15,0.00909581
weight,1,91,16,0.00757663
weight,1,91,17,0.00154139
weight,1,91,18,-0.00378396
weight,1,91,19,0.00025928
weight,1,91,20,0.0104791
weight,1,91,21,0.0370646
weight,1,91,22,0.00634356
weight,1,91,23,0.00234554
weight,1,91,24,-0.00351101
weight,1,91,25,0.00620531
weight,1,91,26,0.0318187
weight,1,91,27,-0.000816328
weight,1,91,28,-0.0225249
weight,1,91,29,-0.0313476
weight,1,91,30,-0.00252325
weight,1,91,31,0.0171276
weight,1,91,32,-0.00822666
weight,1,91,33,0.0249096
weight,1,91,34,-0.0156815
weight,1,91,35,0.0324613
weight,1,91,36,-0.000148372
weight,1,91,37,0.00804
weight,1,91,38,-0.00129525
weight,1,91,39,0.0123025
weight,1,91,40,-0.0102007
weight,1,91,41,-0.00674556
weight,1,91,42,0.0157007
weight,1,91,43,-0.00594633
weight,1,91,44,0.00528824
weight,1,91,45,0.000155515
weight,1,91,46,-0.043634
weight,1,91,47,0.0191636
weight,1,91,48,0.0106913
weight,1,91,49,-0.00886197
weight,1,91,50,-0.0245965
weight,1,91,51,-0.0317156
weight,1,91,52,0.0131609
weight,1,91,53,0.0092468
weight,1,91,54,0.00109267
weight,1,91,55,-0.0221152
weight,1,91,56,-0.0299772
weight,1,91,57,0.0154316
weight,1,91,58,0.00748026
weight,1,91,59,0.0120442
weight,1,91,60,0.00737678
weight,1,91,61,0.0219782
weight,1,91,62,-0.0179938
weight,1,91,63,0.0192018
weight,1,91,64,0.0179493
weight,1,91,65,0.0483967
weight,1,91,66,0.0123441
weight,1,91,67,-0.00403493
weight,1,91,68,-0.0266423
weight,1,91,69,-0.000559265
weight,1,91,70,-0.0114167
weight,1,91,71,-0.000811727
weight,1,91,72,-0.0234432
weight,1,91,73,0.0253426
weight,1,91,74,-0.00503348
weight,1,91,75,0.00123833
weight,1,91,76,-0.00189773
weight,1,91,77,-0.0498564
weight,1,91,78,0.000396088
weight,1,91,79,-0.00585162
weight,1,91,80,0.0109526
weight,1,91,81,-0.0215321
weight,1,91,82,-0.017679
weight,1,91,83,-0.00162728
weight,1,91,84,-0.0186757
weight,1,91,85,-0.0066977
weight,1,91,86,0.0108609
weight,1,91,87,-0.00250299
weight,1,91,88,0.0437457
weight,1,91,89,0.0135026
weight,1,91,90,-0.0277257
weight,1,91,91,0.0213572
weight,1,91,92,0.0356145
weight,1,91,93,0.0182795
weight,1,91,94,-0.0135329
weight,1,91,95,0.00479416
weight,1,91,96,-0.015068
weight,1,91,97,0.0108068
weight,1,91,98,-0.015361
weight,1,91,99,-0.0139992
weight,1,91,100,0.0535834
weight,1,91,101,0.00562867
weight,1,91,102,0.0630643
weight,1,91,103,0.0260335
weight,1,91,104,-0.020801
weight,1,91,105,0.0185028
weight,1,91,106,0.00503526
weight,1,91,107,0.012892
weight,1,91,108,0.000700869
weight,1,91,109,-0.025602
weight,1,91,110,-0.014701
weight,1,91,111,0.00380593
weight,1,91,112,0.0117525
weight,1,91,113,-0.00650064
weight,1,91,114,0.0189396
weight,1,91,115,-0.0194445
weight,1,91,116,0.0278073
weight,1,91,117,0.0124601
weight,1,91,118,-0.000693847
weight,1,91,119,-0.00374249
weight,1,91,120,-0.00148739
weight,1,91,121,-0.00059345
weight,1,91,122,0.0188503
weight,1,91,123,0.00404236
weight,1,91,124,-0.00430343
weight,1,91,125,-0.029084
weight,1,91,126,-0.0125936
weight,1,91,127,-0.00084377
weight,1,92,0,-0.0208168
weight,1,92,1,-0.0300685
weight,1,92,2,0.0187447
weight,1,92,3,-0.00478317
weight,1,92,4,-0.00418813
weight,1,92,5,-0.00895556
weight,1,92,6,0.00849934
weight,1,92,7,0.0155572
weight,1,92,8,-0.0100999
weight,1,92,9,-0.0522347
weight,1,92,10,0.00142249
weight,1,92,11,0.0242042
weight,1,92,12,-0.00175713
weight,1,92,13,0.0119329
weight,1,92,14,-0.00643796
weight,1,92,15,0.0110913
weight,1,92,16,-0.012084
weight,1,92,17,0.000684734
weight,1,92,18,-0.00103853
weight,1,92,19,0.00195045
weight,1,92,20,0.0300717
weight,1,92,21,0.0567209
weight,1,92,22,0.00090373
weight,1,92,23,0.00887263
weight,1,92,24,-0.0127237
weight,1,92,25,0.0135723
weight,1,92,26,0.0254467
weight,1,92,27,0.00333596
weight,1,92,28,-0.034668
weight,1,92,29,-0.0409113
weight,1,92,30,-0.000919006
weight,1,92,31,0.00934124
weight,1,92,32,0.0106049
weight,1,92,33,0.0219538
weight,1,92,34,-0.0174337
weight,1,92,35,0.038616
weight,1,92,36,0.00301685
weight,1,92,37,0.00648406
weight,1,92,38,0.000350466
weight,1,92,39,0.0201751
weight,1,92,40,-0.00884486
weight,1,92,41,2.74123e-05
weight,1,92,42,0.0306157
weight,1,92,43,-0.0082941
weight,1,92,44,0.00768642
weight,1,92,45,0.00037814
weight,1,92,46,-0.0391719
weight,1,92,47,0.0144869
weight,1,92,48,0.023332
weight,1,92,49,-0.0159804
weight,1,92,50,-0.0251011
weight,1,92,51,-0.0320354
weight,1,92,52,0.0185459
weight,1,92,53,0.0173295
weight,1,92,54,0.00146635
weight,1,92,55,-0.0242712
weight,1,92,56,-0.0327415
weight,1,92,57,0.0291869
weight,1,92,58,0.0189446
weight,1,92,59,0.00743186
weight,1,92,60,0.0241641
weight,1,92,61,0.0224759
weight,1,92,62,-0.0287228
weight,1,92,63,0.0121143
weight,1,92,64,0.018047
weight,1,92,65,0.0549846
weight,1,92,66,0.00114513
weight,1,92,67,0.00356466
weight,1,92,68,-0.0294817
weight,1,92,69,0.00114655
weight,1,92,70,-0.0245725
weight,1,92,71,-0.00076801
weight,1,92,72,-0.0320447
weight,1,92,73,0.0329574
weight,1,92,74,-0.000213819
weight,1,92,75,-0.00561862
weight,1,92,76,-0.0036511
weight,1,92,77,-0.0391423
weight,1,92,78,-0.00204552
weight,1,92,79,-0.0100941
weight,1,92,80,0.0162944
weight,1,92,81,-0.0243162
weight,1,92,82,0.00613889
weight,1,92,83,0.000495527
weight,1,92,84,-0.0125749
weight,1,92,85,-0.0222957
weight,1,92,86,0.0144862
weight,1,92,87,-0.0144538
weight,1,92,88,0.057755
weight,1,92,89,0.00594905
weight,1,92,90,-0.0146483
weight,1,92,91,0.0225459
weight,1,92,92,0.0532403
weight,1,92,93,0.00422877
weight,1,92,94,-0.0193659
weight,1,92,95,0.0154959
weight,1,92,96,-0.00351503
weight,1,92,97,0.00330126
weight,1,92,98,-0.0105985
weight,1,92,99,-0.0189479
weight,1,92,100,0.0527853
weight,1,92,101,0.00706219
weight,1,92,102,0.0751487
weight,1,92,103,0.0260411
weight,1,92,104,-0.016218
weight,1,92,105,0.00392891
weight,1,92,106,0.0213717
weight,1,92,107,0.0156666
weight,1,92,108,0.00386829
weight,1,92,109,-0.029607
weight,1,92,110,-0.0247733
weight,1,92,111,0.0238696
weight,1,92,112,0.00883341
weight,1,92,113,-0.0190409
weight,1,92,114,0.0206047
weight,1,92,115,-0.0288377
weight,1,92,116,0.0109514
weight,1,92,117,0.015602
weight,1,92,118,-0.00104656
weight,1,92,119,0.0029056
weight,1,92,120,-0.0024859
weight,1,92,121,0.000291314
weight,1,92,122,0.0125108
weight,1,92,123,-0.00189636
weight,1,92,124,-0.010782
weight,1,92,125,-0.025419
weight,1,92,126,-0.0114473
weight,1,92,127,0.00124465
weight,1,93,0,-0.00753276
weight,1,93,1,-0.0236949
weight,1,93,2,0.0107812
weight,1,93,3,-0.00256436
weight,1,93,4,-0.00106042
weight,1,93,5,0.000287995
weight,1,93,6,0.0013243
weight,1,93,7,0.0125258
weight,1,93,8,-0.0113486
weight,1,93,9,-0.0260461
weight,1,93,10,0.0104626
weight,1,93,11,0.00906024
weight,1,93,12,-0.00226337
weight,1,93,13,0.00449944
weight,1,93,14,-0.0019635
weight,1,93,15,-0.000178169
weight,1,93,16,-0.00337517
weight,1,93,17,8.10772e-05
weight,1,93,18,-0.00128588
weight,1,93,19,0.00136949
weight,1,93,20,0.0150109
weight,1,93,21,0.0424531
weight,1,93,22,0.00764566
weight,1,93,23,0.0100239
weight,1,93,24,0.000253982
weight,1,93,25,-0.00287056
weight,1,93,26,0.00987584
weight,1,93,27,0.00341469
weight,1,93,28,-0.0113122
weight,1,93,29,-0.0101103
weight,1,93,30,0.00174828
weight,1,93,31,-0.00323124
weight,1,93,32,0.0134483
weight,1,93,33,0.0306925
weight,1,93,34,-0.00771702
weight,1,93,35,0.0167758
weight,1,93,36,0.00198901
weight,1,93,37,-0.00458183
weight,1,93,38,0.00109107
weight,1,93,39,0.0286622
weight,1,93,40,-0.0034162
weight,1,93,41,-0.00333061
weight,1,93,42,0.0149597
weight,1,93,43,0.0107332
weight,1,93,44,0.00799671
weight,1,93,45,-0.0145216
weight,1,93,46,-0.00923303
weight,1,93,47,0.00682237
weight,1,93,48,0.0142431
weight,1,93,49,-0.0178412
weight,1,93,50,-0.000812061
weight,1,93,51,-0.0167609
weight,1,93,52,0.018299
weight,1,93,53,0.0079688
weight,1,93,54,8.78988e-05
weight,1,93,55,-0.0144684
weight,1,93,56,-0.0304709
weight,1,93,57,0.0172035
weight,1,93,58,-0.00710354
weight,1,93,59,0.000402331
weight,1,93,60,0.0303703
weight,1,93,61,0.00715451
weight,1,93,62,-0.0175766
weight,1,93,63,0.012886
weight,1,93,64,0.00780161
weight,1,93,65,0.042132
weight,1,93,66,-0.00075869
weight,1,93,67,0.00316598
weight,1,93,68,-0.0141524
weight,1,93,69,0.00103678
weight,1,93,70,-0.00589302
weight,1,93,71,0.00118424
weight,1,93,72,-0.0262232
weight,1,93,73,0.022624
weight,1,93,74,0.00746359
weight,1,93,75,0.00645096
weight,1,93,76,-0.00206628
weight,1,93,77,-0.0187077
weight,1,93,78,0.0034325
weight,1,93,79,-0.000294518
weight,1,93,80,0.00699178
weight,1,93,81,-0.0253837
weight,1,93,82,0.0167465
weight,1,93,83,0.000628065
weight,1,93,84,-0.00916807
weight,1,93,85,-0.010693
weight,1,93,86,0.0214109
weight,1,93,87,-0.00922582
weight,1,93,88,0.0424581
weight,1,93,89,0.011138
weight,1,93,90,-0.0112519
weight,1,93,91,0.0133217
weight,1,93,92,0.0540158
weight,1,93,93,0.000750612
weight,1,93,94,0.00249518
weight,1,93,95,0.00245797
weight,1,93,96,0.0181547
weight,1,93,97,0.00638399
weight,1,93,98,0.00346253
weight,1,93,99,-0.0120024
weight,1,93,100,0.0332914
weight,1,93,101,0.0024404
weight,1,93,102,0.0287489
weight,1,93,103,0.0130202
weight,1,93,104,-0.00207583
weight,1,93,105,-0.00174352
weight,1,93,106,0.034768
weight,1,93,107,0.0154444
weight,1,93,108,0.0015216
weight,1,93,109,0.00670137
weight,1,93,110,-0.0075827
weight,1,93,111,0.00927622
weight,1,93,112,-0.0129354
weight,1,93,113,-0.00745021
weight,1,93,114,0.0136286
weight,1,93,115,-0.01298
weight,1,93,116,0.00276097
weight,1,93,117,0.00975928
weight,1,93,118,-0.0025374
weight,1,93,119,0.00563861
weight,1,93,120,-0.00149447
weight,1,93,121,-8.01389e-05
weight,1,93,122,-0.00286079
weight,1,93,123,0.000777098
weight,1,93,124,-0.00590377
weight,1,93,125,-0.0172543
weight,1,93,126,0.00860664
weight,1,93,127,0.00174919
weight,1,94,0,0.0104387
weight,1,94,1,-0.0171
weight,1,94,2,-0.000154408
weight,1,94,3,-0.00716642
weight,1,94,4,0.0102126
weight,1,94,5,0.0148804
weight,1,94,6,0.00778654
weight,1,94,7,0.0126616
weight,1,94,8,-0.00917203
weight,1,94,9,-0.00130738
weight,1,94,10,0.0207336
weight,1,94,11,0.00645303
weight,1,94,12,0.00190641
weight,1,94,13,0.00408707
weight,1,94,14,-0.00549356
weight,1,94,15,-0.00315315
weight,1,94,16,0.00402667
weight,1,94,17,-0.00153384
weight,1,94,18,-0.000842528
weight,1,94,19,-0.00113153
weight,1,94,20,0.00257434
weight,1,94,21,0.0226431
weight,1,94,22,0.00631677
weight,1,94,23,0.0101268
weight,1,94,24,0.0110429
weight,1,94,25,-0.01195
weight,1,94,26,0.00824211
weight,1,94,27,0.00288665
weight,1,94,28,0.00732382
weight,1,94,29,0.00804857
weight,1,94,30,0.00159041
weight,1,94,31,-0.000928346
weight,1,94,32,0.0204681
weight,1,94,33,0.0267776
weight,1,94,34,0.00220953
weight,1,94,35,-0.0131636
weight,1,94,36,-0.00242269
weight,1,94,37,-0.00823095
weight,1,94,38,0.000914706
weight,1,94,39,0.0352825
weight,1,94,40,0.00264895
weight,1,94,41,-0.00900871
weight,1,94,42,0.00885932
weight,1,94,43,0.0199994
weight,1,94,44,0.00162569
weight,1,94,45,-0.0345723
weight,1,94,46,0.0183824
weight,1,94,47,0.00170399
weight,1,94,48,0.020447
weight,1,94,49,-0.0117496
weight,1,94,50,0.0191532
weight,1,94,51,-0.00412655
weight,1,94,52,0.0119098
weight,1,94,53,0.000894571
weight,1,94,54,-0.0021397
weight,1,94,55,-0.0036116
weight,1,94,56,-0.0311916
weight,1,94,57,0.00516565
weight,1,94,58,-0.0219583
weight,1,94,59,0.00481184
weight,1,94,60,0.0423762
weight,1,94,61,-0.00153491
weight,1,94,62,-0.00892162
weight,1,94,63,0.00551795
weight,1,94,64,0.000764035
weight,1,94,65,0.0122423
weight,1,94,66,-0.000790161
weight,1,94,67,0.00167184
weight,1,94,68,-0.00297821
weight,1,94,69,-0.000948279
weight,1,94,70,0.00849645
weight,1,94,71,-0.000992799
weight,1,94,72,-0.01842
weight,1,94,73,0.00935124
weight,1,94,74,0.0235409
weight,1,94,75,0.0134748
weight,1,94,76,0.0012908
weight,1,94,77,-0.00252804
weight,1,94,78,0.00908472
weight,1,94,79,0.0178511
weight,1,94,80,0.00367988
weight,1,94,81,-0.0399976
weight,1,94,82,0.036713
weight,1,94,83,4.08057e-05
weight,1,94,84,-0.00449541
weight,1,94,85,0.0030075
weight,1,94,86,0.0346346
